Product,Date,Quantity Sold,Price,Revenue,Location,Category
Product_43,2024-02-22,3,189.21,567.63,Hyderabad,Fashion
Product_14,2024-03-02,20,451.3,9026.0,Chennai,Stationery
Product_47,2024-05-08,4,174.04,696.16,Chennai,Electronics
Product_23,2024-02-04,14,326.03,4564.42,Hyderabad,Stationery
Product_34,2024-06-29,1,59.16,59.16,Hyderabad,Stationery
Product_43,2024-03-07,11,204.25,2246.75,Bangalore,Stationery
Product_48,2024-02-28,4,301.92,1207.68,Bangalore,Beauty
Product_8,2024-03-01,17,484.16,8230.72,Hyderabad,Groceries
Product_46,2024-06-08,11,223.27,2455.97,Chennai,Fashion
Product_41,2024-02-05,12,374.18,4490.16,Chennai,Electronics
Product_27,2024-01-03,6,64.87,389.22,Chennai,Stationery
Product_14,2024-02-27,12,55.79,669.48,Mumbai,Fashion
Product_35,2024-05-27,5,244.78,1223.9,Delhi,Electronics
Product_4,2024-01-15,1,319.2,319.2,Mumbai,Electronics
Product_30,2024-03-30,13,115.84,1505.92,Chennai,Groceries
Product_4,2024-05-31,17,62.8,1067.6,Hyderabad,Beauty
Product_15,2024-04-01,9,333.0,2997.0,Chennai,Fashion
Product_33,2024-04-02,20,72.97,1459.4,Bangalore,Groceries
Product_2,2024-05-03,20,233.73,4674.6,Delhi,Groceries
Product_8,2024-01-02,1,386.55,386.55,Bangalore,Stationery
Product_42,2024-02-27,7,332.99,2330.93,Mumbai,Fashion
Product_19,2024-01-20,17,377.34,6414.78,Bangalore,Groceries
Product_7,2024-03-21,2,285.91,571.82,Mumbai,Fashion
Product_7,2024-06-06,6,325.75,1954.5,Chennai,Groceries
Product_49,2024-01-24,15,160.52,2407.8,Chennai,Beauty
Product_46,2024-05-28,9,311.15,2800.35,Delhi,Fashion
Product_2,2024-05-30,12,193.81,2325.72,Delhi,Beauty
Product_36,2024-05-25,11,348.05,3828.55,Bangalore,Groceries
Product_4,2024-05-23,5,153.38,766.9,Mumbai,Fashion
Product_44,2024-05-25,12,480.39,5764.68,Bangalore,Beauty
Product_38,2024-05-06,18,308.64,5555.52,Mumbai,Electronics
Product_27,2024-03-01,8,251.2,2009.6,Mumbai,Fashion
Product_34,2024-03-30,7,211.94,1483.58,Bangalore,Groceries
Product_9,2024-04-09,16,296.02,4736.32,Hyderabad,Beauty
Product_20,2024-02-22,12,428.55,5142.6,Bangalore,Groceries
Product_4,2024-04-29,1,464.19,464.19,Hyderabad,Groceries
Product_10,2024-05-07,15,227.05,3405.75,Chennai,Stationery
Product_15,2024-03-27,9,335.28,3017.52,Mumbai,Beauty
Product_18,2024-06-29,2,220.98,441.96,Bangalore,Electronics
Product_24,2024-04-02,6,361.97,2171.82,Delhi,Beauty
Product_17,2024-04-02,6,435.75,2614.5,Bangalore,Stationery
Product_23,2024-06-07,7,451.42,3159.94,Hyderabad,Fashion
Product_50,2024-03-23,1,487.73,487.73,Bangalore,Fashion
Product_20,2024-02-14,9,190.67,1716.03,Hyderabad,Beauty
Product_47,2024-02-12,1,398.0,398.0,Hyderabad,Stationery
Product_34,2024-06-01,17,388.59,6606.03,Mumbai,Groceries
Product_31,2024-03-22,14,350.5,4907.0,Mumbai,Beauty
Product_5,2024-01-17,17,104.96,1784.32,Hyderabad,Groceries
Product_29,2024-04-17,17,458.84,7800.28,Mumbai,Electronics
Product_2,2024-05-02,15,440.02,6600.3,Bangalore,Stationery
Product_43,2024-04-26,19,422.63,8029.97,Delhi,Beauty
Product_37,2024-01-31,13,62.66,814.58,Bangalore,Electronics
Product_38,2024-06-02,2,464.75,929.5,Bangalore,Stationery
Product_46,2024-05-18,15,279.64,4194.6,Bangalore,Stationery
Product_40,2024-01-08,8,227.94,1823.52,Hyderabad,Electronics
Product_47,2024-03-18,20,462.72,9254.4,Chennai,Groceries
Product_30,2024-01-24,7,256.05,1792.35,Bangalore,Stationery
Product_7,2024-04-12,20,203.34,4066.8,Hyderabad,Stationery
Product_45,2024-04-19,15,472.51,7087.65,Mumbai,Stationery
Product_26,2024-04-19,19,52.16,991.04,Bangalore,Electronics
Product_23,2024-02-15,9,414.54,3730.86,Chennai,Fashion
Product_11,2024-01-30,2,101.52,203.04,Delhi,Fashion
Product_49,2024-04-22,18,171.9,3094.2,Bangalore,Stationery
Product_39,2024-02-25,11,72.15,793.65,Mumbai,Groceries
Product_19,2024-02-09,12,403.73,4844.76,Hyderabad,Beauty
Product_16,2024-01-24,3,133.43,400.29,Bangalore,Fashion
Product_7,2024-06-12,18,472.83,8510.94,Bangalore,Groceries
Product_37,2024-04-27,16,302.66,4842.56,Delhi,Stationery
Product_15,2024-05-25,5,62.36,311.8,Mumbai,Fashion
Product_16,2024-04-23,5,306.32,1531.6,Mumbai,Groceries
Product_12,2024-05-02,5,390.27,1951.35,Hyderabad,Groceries
Product_49,2024-02-08,15,298.54,4478.1,Chennai,Fashion
Product_20,2024-03-30,9,333.53,3001.77,Hyderabad,Electronics
Product_21,2024-05-29,12,90.69,1088.28,Bangalore,Beauty
Product_10,2024-05-10,6,202.72,1216.32,Mumbai,Beauty
Product_16,2024-05-02,9,324.43,2919.87,Chennai,Electronics
Product_28,2024-03-02,1,373.41,373.41,Mumbai,Beauty
Product_27,2024-06-18,18,101.57,1828.26,Bangalore,Stationery
Product_2,2024-05-16,3,205.11,615.33,Mumbai,Stationery
Product_35,2024-03-21,16,450.28,7204.48,Bangalore,Stationery
Product_24,2024-03-30,17,241.25,4101.25,Mumbai,Electronics
Product_33,2024-04-27,7,100.49,703.43,Bangalore,Beauty
Product_33,2024-04-03,4,257.76,1031.04,Chennai,Fashion
Product_14,2024-04-06,13,338.17,4396.21,Delhi,Groceries
Product_32,2024-06-19,14,465.05,6510.7,Bangalore,Beauty
Product_36,2024-05-25,14,52.82,739.48,Delhi,Fashion
Product_9,2024-04-07,9,397.1,3573.9,Chennai,Groceries
Product_27,2024-04-29,10,411.01,4110.1,Mumbai,Beauty
Product_19,2024-06-05,8,251.62,2012.96,Bangalore,Beauty
Product_36,2024-05-07,9,328.88,2959.92,Mumbai,Beauty
Product_24,2024-06-08,15,416.21,6243.15,Mumbai,Groceries
Product_35,2024-06-17,2,221.29,442.58,Chennai,Stationery
Product_14,2024-02-24,9,416.71,3750.39,Chennai,Groceries
Product_44,2024-04-18,7,72.74,509.18,Chennai,Groceries
Product_31,2024-02-23,12,376.6,4519.2,Bangalore,Fashion
Product_47,2024-04-03,10,337.95,3379.5,Hyderabad,Electronics
Product_12,2024-05-29,6,228.62,1371.72,Chennai,Groceries
Product_39,2024-03-19,6,76.39,458.34,Hyderabad,Electronics
Product_23,2024-04-28,12,448.96,5387.52,Delhi,Fashion
Product_45,2024-05-10,12,187.07,2244.84,Bangalore,Stationery
Product_6,2024-02-26,6,326.26,1957.56,Bangalore,Electronics
Product_42,2024-06-23,20,473.83,9476.6,Hyderabad,Fashion
Product_42,2024-04-06,3,414.51,1243.53,Delhi,Fashion
Product_5,2024-01-22,3,177.1,531.3,Delhi,Stationery
Product_43,2024-03-05,16,124.33,1989.28,Chennai,Electronics
Product_48,2024-04-26,7,120.81,845.67,Bangalore,Beauty
Product_10,2024-03-04,3,69.03,207.09,Hyderabad,Beauty
Product_47,2024-05-03,4,417.57,1670.28,Mumbai,Stationery
Product_16,2024-05-15,5,444.06,2220.3,Mumbai,Electronics
Product_39,2024-02-07,12,61.87,742.44,Hyderabad,Stationery
Product_12,2024-01-05,12,482.75,5793.0,Mumbai,Groceries
Product_8,2024-06-28,14,154.26,2159.64,Mumbai,Beauty
Product_11,2024-05-28,7,286.5,2005.5,Mumbai,Groceries
Product_22,2024-06-29,20,255.82,5116.4,Mumbai,Electronics
Product_2,2024-04-18,13,488.55,6351.15,Bangalore,Fashion
Product_22,2024-02-27,12,222.44,2669.28,Mumbai,Stationery
Product_26,2024-06-03,17,76.49,1300.33,Delhi,Fashion
Product_7,2024-03-25,20,252.16,5043.2,Mumbai,Groceries
Product_27,2024-01-03,6,170.45,1022.7,Hyderabad,Electronics
Product_17,2024-01-05,20,184.21,3684.2,Chennai,Fashion
Product_49,2024-02-20,18,295.21,5313.78,Delhi,Groceries
Product_27,2024-01-17,5,137.47,687.35,Hyderabad,Groceries
Product_11,2024-01-14,9,187.73,1689.57,Hyderabad,Groceries
Product_26,2024-03-05,8,409.97,3279.76,Bangalore,Fashion
Product_47,2024-05-04,12,74.31,891.72,Delhi,Beauty
Product_21,2024-05-26,13,133.14,1730.82,Bangalore,Groceries
Product_36,2024-05-12,20,411.46,8229.2,Chennai,Stationery
Product_3,2024-01-03,9,84.24,758.16,Chennai,Groceries
Product_29,2024-05-25,1,286.74,286.74,Mumbai,Groceries
Product_17,2024-06-02,12,252.82,3033.84,Mumbai,Beauty
Product_13,2024-03-01,4,374.91,1499.64,Mumbai,Stationery
Product_39,2024-02-18,13,384.04,4992.52,Chennai,Fashion
Product_39,2024-04-23,7,197.62,1383.34,Delhi,Fashion
Product_50,2024-01-24,18,234.42,4219.56,Mumbai,Fashion
Product_7,2024-02-23,9,289.52,2605.68,Hyderabad,Electronics
Product_25,2024-03-01,3,209.43,628.29,Hyderabad,Stationery
Product_22,2024-04-26,4,268.91,1075.64,Mumbai,Fashion
Product_16,2024-03-20,18,86.58,1558.44,Hyderabad,Groceries
Product_40,2024-04-23,1,498.23,498.23,Bangalore,Beauty
Product_14,2024-06-25,3,387.62,1162.86,Mumbai,Electronics
Product_44,2024-05-05,18,367.76,6619.68,Hyderabad,Groceries
Product_25,2024-03-01,15,437.51,6562.65,Hyderabad,Stationery
Product_15,2024-03-24,8,343.11,2744.88,Chennai,Fashion
Product_11,2024-03-20,15,251.73,3775.95,Bangalore,Beauty
Product_2,2024-01-28,8,462.48,3699.84,Chennai,Groceries
Product_29,2024-04-30,4,437.67,1750.68,Hyderabad,Fashion
Product_21,2024-06-22,1,92.85,92.85,Chennai,Stationery
Product_39,2024-01-19,7,435.43,3048.01,Hyderabad,Electronics
Product_4,2024-04-02,14,183.99,2575.86,Delhi,Fashion
Product_44,2024-05-29,1,378.28,378.28,Delhi,Fashion
Product_18,2024-05-10,16,345.22,5523.52,Delhi,Fashion
Product_18,2024-03-25,10,174.2,1742.0,Mumbai,Stationery
Product_39,2024-06-16,3,159.02,477.06,Delhi,Groceries
Product_12,2024-06-17,17,274.94,4673.98,Mumbai,Groceries
Product_33,2024-04-01,14,85.75,1200.5,Delhi,Beauty
Product_28,2024-03-23,9,285.55,2569.95,Bangalore,Beauty
Product_15,2024-06-14,17,390.37,6636.29,Chennai,Electronics
Product_45,2024-05-01,19,497.06,9444.14,Chennai,Stationery
Product_32,2024-03-21,15,125.86,1887.9,Bangalore,Fashion
Product_49,2024-01-07,13,143.78,1869.14,Chennai,Beauty
Product_24,2024-03-18,11,228.93,2518.23,Bangalore,Groceries
Product_34,2024-03-24,4,359.68,1438.72,Mumbai,Stationery
Product_33,2024-01-10,14,72.71,1017.94,Mumbai,Stationery
Product_28,2024-04-03,19,285.7,5428.3,Mumbai,Stationery
Product_24,2024-04-04,1,135.85,135.85,Delhi,Fashion
Product_39,2024-04-04,17,191.33,3252.61,Hyderabad,Electronics
Product_24,2024-04-21,9,497.27,4475.43,Hyderabad,Groceries
Product_35,2024-06-26,16,98.87,1581.92,Chennai,Fashion
Product_50,2024-02-02,10,103.41,1034.1,Delhi,Beauty
Product_22,2024-05-06,12,439.19,5270.28,Chennai,Electronics
Product_36,2024-02-22,18,446.17,8031.06,Chennai,Electronics
Product_44,2024-04-18,15,297.4,4461.0,Bangalore,Groceries
Product_6,2024-04-21,1,168.13,168.13,Chennai,Electronics
Product_20,2024-02-16,15,253.21,3798.15,Bangalore,Groceries
Product_38,2024-04-13,15,258.61,3879.15,Bangalore,Electronics
Product_13,2024-03-10,4,78.87,315.48,Mumbai,Fashion
Product_30,2024-01-30,16,148.57,2377.12,Mumbai,Groceries
Product_38,2024-04-23,10,388.06,3880.6,Mumbai,Electronics
Product_46,2024-03-02,8,185.84,1486.72,Chennai,Groceries
Product_32,2024-05-16,5,360.04,1800.2,Bangalore,Stationery
Product_35,2024-04-19,6,263.54,1581.24,Hyderabad,Groceries
Product_47,2024-02-03,8,218.07,1744.56,Hyderabad,Groceries
Product_28,2024-01-26,10,50.72,507.2,Chennai,Electronics
Product_35,2024-05-07,11,141.55,1557.05,Mumbai,Fashion
Product_40,2024-05-03,11,175.47,1930.17,Hyderabad,Stationery
Product_21,2024-03-20,2,490.4,980.8,Chennai,Stationery
Product_20,2024-02-06,17,99.48,1691.16,Delhi,Beauty
Product_10,2024-02-15,15,250.11,3751.65,Bangalore,Beauty
Product_35,2024-05-27,15,306.66,4599.9,Mumbai,Fashion
Product_32,2024-01-28,7,391.18,2738.26,Chennai,Groceries
Product_32,2024-03-19,9,285.23,2567.07,Delhi,Beauty
Product_3,2024-03-15,13,202.03,2626.39,Hyderabad,Beauty
Product_40,2024-05-06,5,281.87,1409.35,Chennai,Groceries
Product_42,2024-06-23,10,268.96,2689.6,Mumbai,Stationery
Product_48,2024-01-23,3,127.82,383.46,Bangalore,Stationery
Product_29,2024-02-18,9,68.29,614.61,Bangalore,Groceries
Product_35,2024-05-10,6,386.01,2316.06,Hyderabad,Stationery
Product_38,2024-01-09,17,94.42,1605.14,Bangalore,Groceries
Product_12,2024-06-18,16,351.94,5631.04,Bangalore,Beauty
Product_24,2024-01-04,16,112.84,1805.44,Bangalore,Beauty
Product_40,2024-04-30,17,257.91,4384.47,Mumbai,Groceries
Product_12,2024-06-25,3,429.5,1288.5,Chennai,Beauty
Product_30,2024-04-30,18,262.26,4720.68,Chennai,Electronics
Product_15,2024-01-20,7,248.47,1739.29,Chennai,Electronics
Product_22,2024-01-16,4,212.73,850.92,Delhi,Fashion
Product_12,2024-06-10,9,127.45,1147.05,Chennai,Stationery
Product_32,2024-02-14,12,356.23,4274.76,Mumbai,Electronics
Product_24,2024-01-03,2,240.6,481.2,Delhi,Electronics
Product_44,2024-04-08,9,198.35,1785.15,Mumbai,Fashion
Product_3,2024-01-22,14,375.58,5258.12,Chennai,Electronics
Product_35,2024-01-28,14,408.31,5716.34,Mumbai,Electronics
Product_15,2024-01-17,18,290.74,5233.32,Mumbai,Groceries
Product_2,2024-01-04,16,330.66,5290.56,Chennai,Groceries
Product_25,2024-01-10,13,180.6,2347.8,Chennai,Groceries
Product_17,2024-03-18,10,327.63,3276.3,Hyderabad,Fashion
Product_1,2024-03-19,1,80.73,80.73,Delhi,Stationery
Product_20,2024-04-12,12,58.55,702.6,Bangalore,Electronics
Product_37,2024-03-01,6,496.43,2978.58,Chennai,Electronics
Product_17,2024-04-21,13,188.24,2447.12,Mumbai,Groceries
Product_9,2024-02-28,13,286.93,3730.09,Hyderabad,Groceries
Product_12,2024-03-03,19,486.0,9234.0,Hyderabad,Fashion
Product_12,2024-03-05,16,189.55,3032.8,Bangalore,Electronics
Product_30,2024-04-03,14,398.39,5577.46,Chennai,Beauty
Product_23,2024-03-12,6,298.33,1789.98,Chennai,Electronics
Product_22,2024-05-08,6,151.37,908.22,Bangalore,Electronics
Product_16,2024-01-29,20,288.17,5763.4,Mumbai,Beauty
Product_38,2024-03-16,14,245.71,3439.94,Bangalore,Beauty
Product_45,2024-06-18,6,160.59,963.54,Chennai,Electronics
Product_21,2024-06-28,15,458.72,6880.8,Bangalore,Fashion
Product_24,2024-01-10,5,306.19,1530.95,Mumbai,Stationery
Product_42,2024-04-13,2,414.33,828.66,Bangalore,Fashion
Product_29,2024-01-28,20,388.88,7777.6,Bangalore,Groceries
Product_39,2024-01-15,20,385.21,7704.2,Delhi,Groceries
Product_26,2024-01-22,8,328.89,2631.12,Bangalore,Electronics
Product_43,2024-02-17,16,381.21,6099.36,Mumbai,Stationery
Product_31,2024-01-31,3,187.53,562.59,Hyderabad,Groceries
Product_29,2024-01-14,18,173.13,3116.34,Mumbai,Beauty
Product_3,2024-04-05,11,414.27,4556.97,Delhi,Fashion
Product_14,2024-03-23,11,397.1,4368.1,Bangalore,Fashion
Product_11,2024-04-01,11,59.17,650.87,Delhi,Electronics
Product_48,2024-06-04,15,464.69,6970.35,Delhi,Beauty
Product_41,2024-04-16,2,276.24,552.48,Bangalore,Electronics
Product_7,2024-05-25,3,149.13,447.39,Delhi,Groceries
Product_33,2024-04-13,8,384.92,3079.36,Chennai,Beauty
Product_36,2024-04-05,20,213.02,4260.4,Bangalore,Electronics
Product_41,2024-05-28,2,77.41,154.82,Delhi,Electronics
Product_2,2024-02-11,5,226.42,1132.1,Hyderabad,Electronics
Product_50,2024-03-08,12,380.61,4567.32,Delhi,Fashion
Product_8,2024-06-18,20,335.6,6712.0,Bangalore,Beauty
Product_47,2024-01-21,12,418.71,5024.52,Hyderabad,Electronics
Product_5,2024-01-17,17,104.96,1784.32,Hyderabad,Groceries
Product_22,2024-02-01,9,284.42,2559.78,Delhi,Stationery
Product_47,2024-01-24,15,161.7,2425.5,Hyderabad,Beauty
Product_15,2024-06-28,3,303.94,911.82,Hyderabad,Stationery
Product_50,2024-01-25,5,307.56,1537.8,Delhi,Beauty
Product_26,2024-03-26,13,313.91,4080.83,Chennai,Stationery
Product_8,2024-02-19,18,276.14,4970.52,Delhi,Stationery
Product_21,2024-02-08,4,478.7,1914.8,Chennai,Beauty
Product_34,2024-04-19,3,269.09,807.27,Delhi,Electronics
Product_4,2024-02-05,20,211.39,4227.8,Delhi,Electronics
Product_12,2024-04-10,4,430.74,1722.96,Bangalore,Groceries
Product_24,2024-05-04,4,380.81,1523.24,Bangalore,Beauty
Product_42,2024-04-13,8,259.43,2075.44,Mumbai,Stationery
Product_12,2024-01-16,14,328.61,4600.54,Delhi,Groceries
Product_50,2024-02-12,19,78.51,1491.69,Mumbai,Groceries
Product_18,2024-01-02,19,172.92,3285.48,Bangalore,Electronics
Product_30,2024-01-23,1,79.73,79.73,Mumbai,Groceries
Product_41,2024-03-24,9,99.66,896.94,Bangalore,Beauty
Product_37,2024-01-31,19,460.04,8740.76,Chennai,Fashion
Product_8,2024-04-05,1,154.87,154.87,Delhi,Groceries
Product_22,2024-03-23,5,256.44,1282.2,Chennai,Stationery
Product_16,2024-03-11,9,413.31,3719.79,Bangalore,Fashion
Product_10,2024-01-15,4,467.37,1869.48,Chennai,Groceries
Product_48,2024-05-28,19,86.07,1635.33,Bangalore,Fashion
Product_34,2024-05-24,14,153.46,2148.44,Chennai,Stationery
Product_12,2024-01-14,19,259.97,4939.43,Delhi,Electronics
Product_10,2024-06-08,5,316.2,1581.0,Delhi,Stationery
Product_3,2024-04-05,6,87.84,527.04,Mumbai,Electronics
Product_45,2024-06-24,20,85.32,1706.4,Chennai,Beauty
Product_33,2024-02-25,18,258.34,4650.12,Bangalore,Fashion
Product_30,2024-03-04,15,499.29,7489.35,Mumbai,Stationery
Product_34,2024-01-21,11,244.95,2694.45,Mumbai,Groceries
Product_9,2024-03-20,14,470.08,6581.12,Mumbai,Fashion
Product_27,2024-03-02,20,391.29,7825.8,Mumbai,Groceries
Product_50,2024-01-27,3,422.08,1266.24,Mumbai,Stationery
Product_6,2024-04-08,19,309.84,5886.96,Mumbai,Groceries
Product_15,2024-02-21,15,460.31,6904.65,Bangalore,Electronics
Product_44,2024-05-16,11,299.81,3297.91,Hyderabad,Electronics
Product_48,2024-06-06,7,164.88,1154.16,Bangalore,Stationery
Product_2,2024-04-10,10,368.32,3683.2,Hyderabad,Stationery
Product_39,2024-01-08,18,492.25,8860.5,Bangalore,Fashion
Product_19,2024-06-21,17,194.88,3312.96,Delhi,Beauty
Product_18,2024-03-15,5,481.91,2409.55,Mumbai,Fashion
Product_28,2024-05-10,5,424.01,2120.05,Delhi,Groceries
Product_20,2024-02-25,14,467.64,6546.96,Bangalore,Groceries
Product_20,2024-02-13,1,163.91,163.91,Delhi,Fashion
Product_3,2024-02-17,17,262.08,4455.36,Mumbai,Groceries
Product_36,2024-03-21,7,327.08,2289.56,Chennai,Stationery
Product_15,2024-03-18,12,364.39,4372.68,Delhi,Groceries
Product_26,2024-04-18,19,352.59,6699.21,Mumbai,Groceries
Product_38,2024-06-07,2,291.25,582.5,Hyderabad,Beauty
Product_8,2024-06-06,3,87.16,261.48,Mumbai,Groceries
Product_2,2024-02-06,2,243.15,486.3,Hyderabad,Groceries
Product_19,2024-04-23,19,329.7,6264.3,Bangalore,Electronics
Product_29,2024-06-03,16,257.67,4122.72,Mumbai,Electronics
Product_31,2024-06-26,12,165.67,1988.04,Hyderabad,Groceries
Product_35,2024-06-27,19,374.24,7110.56,Delhi,Groceries
Product_26,2024-02-07,10,293.67,2936.7,Delhi,Beauty
Product_21,2024-02-29,4,312.49,1249.96,Mumbai,Electronics
Product_22,2024-03-09,14,406.16,5686.24,Delhi,Fashion
Product_19,2024-05-31,9,349.36,3144.24,Delhi,Groceries
Product_33,2024-06-04,4,214.33,857.32,Mumbai,Beauty
Product_7,2024-04-10,11,63.58,699.38,Bangalore,Stationery
Product_6,2024-05-05,13,164.12,2133.56,Chennai,Electronics
Product_19,2024-04-16,11,138.1,1519.1,Chennai,Beauty
Product_27,2024-03-29,10,123.66,1236.6,Hyderabad,Fashion
Product_27,2024-06-12,14,450.51,6307.14,Hyderabad,Beauty
Product_36,2024-03-25,3,497.45,1492.35,Delhi,Electronics
Product_41,2024-03-01,15,408.81,6132.15,Hyderabad,Stationery
Product_20,2024-02-22,1,158.61,158.61,Bangalore,Stationery
Product_7,2024-04-04,10,240.12,2401.2,Chennai,Fashion
Product_4,2024-02-22,2,248.07,496.14,Delhi,Stationery
Product_29,2024-01-13,8,309.74,2477.92,Chennai,Fashion
Product_9,2024-05-09,1,174.34,174.34,Delhi,Beauty
Product_1,2024-02-19,17,54.97,934.49,Delhi,Beauty
Product_23,2024-04-09,15,176.97,2654.55,Mumbai,Beauty
Product_21,2024-06-09,13,372.7,4845.1,Bangalore,Beauty
Product_9,2024-05-09,20,461.2,9224.0,Chennai,Fashion
Product_22,2024-05-12,7,306.57,2145.99,Mumbai,Stationery
Product_2,2024-04-09,9,175.0,1575.0,Delhi,Fashion
Product_7,2024-04-16,9,102.91,926.19,Mumbai,Electronics
Product_21,2024-04-13,20,117.17,2343.4,Mumbai,Fashion
Product_32,2024-03-10,1,330.64,330.64,Delhi,Stationery
Product_4,2024-03-20,2,326.61,653.22,Chennai,Electronics
Product_43,2024-03-05,19,256.72,4877.68,Chennai,Fashion
Product_16,2024-01-14,2,349.29,698.58,Chennai,Stationery
Product_50,2024-01-26,19,398.44,7570.36,Bangalore,Groceries
Product_14,2024-01-26,13,293.18,3811.34,Delhi,Beauty
Product_26,2024-02-16,20,235.41,4708.2,Delhi,Groceries
Product_41,2024-01-19,3,122.69,368.07,Mumbai,Stationery
Product_15,2024-06-21,17,147.61,2509.37,Bangalore,Beauty
Product_42,2024-03-06,3,297.9,893.7,Hyderabad,Stationery
Product_36,2024-02-22,19,189.93,3608.67,Mumbai,Groceries
Product_15,2024-06-04,17,98.7,1677.9,Delhi,Beauty
Product_26,2024-01-20,19,396.18,7527.42,Bangalore,Electronics
Product_37,2024-05-31,9,96.76,870.84,Mumbai,Beauty
Product_30,2024-05-26,9,189.02,1701.18,Delhi,Electronics
Product_20,2024-01-30,1,440.44,440.44,Mumbai,Fashion
Product_45,2024-03-15,12,413.46,4961.52,Mumbai,Groceries
Product_39,2024-05-29,13,283.95,3691.35,Bangalore,Stationery
Product_14,2024-04-13,7,482.66,3378.62,Chennai,Beauty
Product_21,2024-04-12,19,69.44,1319.36,Bangalore,Electronics
Product_5,2024-04-18,6,464.84,2789.04,Chennai,Fashion
Product_22,2024-03-09,14,382.21,5350.94,Mumbai,Stationery
Product_37,2024-02-10,9,435.3,3917.7,Delhi,Beauty
Product_35,2024-03-10,9,431.26,3881.34,Bangalore,Stationery
,,,,,,
Product_21,2024-01-10,6,389.48,2336.88,Bangalore,Fashion
Product_39,2024-04-24,1,493.29,493.29,Mumbai,Groceries
Product_9,2024-05-09,18,288.19,5187.42,Mumbai,Electronics
Product_43,2024-04-16,11,166.79,1834.69,Chennai,Electronics
Product_2,2024-01-30,4,437.09,1748.36,Delhi,Fashion
Product_18,2024-03-05,19,446.09,8475.71,Mumbai,Electronics
Product_31,2024-04-05,2,498.53,997.06,Delhi,Fashion
Product_12,2024-03-07,10,355.03,3550.3,Bangalore,Beauty
Product_17,2024-01-18,3,203.53,610.59,Hyderabad,Beauty
Product_47,2024-01-31,11,163.9,1802.9,Chennai,Fashion
Product_32,2024-05-07,1,227.34,227.34,Chennai,Groceries
Product_44,2024-04-19,5,342.28,1711.4,Mumbai,Groceries
Product_15,2024-01-19,9,180.72,1626.48,Delhi,Groceries
Product_2,2024-01-24,8,85.13,681.04,Delhi,Beauty
Product_17,2024-02-21,3,136.13,408.39,Chennai,Fashion
Product_17,2024-02-20,10,116.93,1169.3,Mumbai,Electronics
Product_17,2024-03-09,1,291.92,291.92,Chennai,Electronics
Product_38,2024-04-04,14,450.14,6301.96,Delhi,Stationery
Product_33,2024-01-30,18,201.82,3632.76,Hyderabad,Beauty
Product_9,2024-03-14,20,432.93,8658.6,Delhi,Beauty
Product_22,2024-06-28,8,359.74,2877.92,Chennai,Beauty
Product_39,2024-05-31,8,113.01,904.08,Bangalore,Stationery
Product_50,2024-03-13,19,90.64,1722.16,Chennai,Groceries
Product_2,2024-05-27,6,128.68,772.08,Hyderabad,Beauty
Product_15,2024-03-28,6,60.68,364.08,Bangalore,Groceries
Product_48,2024-01-09,4,122.87,491.48,Mumbai,Stationery
Product_28,2024-01-11,2,139.77,279.54,Delhi,Fashion
Product_17,2024-01-27,15,367.43,5511.45,Mumbai,Electronics
Product_32,2024-03-18,7,414.3,2900.1,Bangalore,Fashion
Product_10,2024-05-14,20,356.76,7135.2,Mumbai,Stationery
Product_28,2024-01-29,10,487.34,4873.4,Chennai,Groceries
Product_49,2024-04-16,16,466.07,7457.12,Bangalore,Beauty
Product_29,2024-04-20,16,149.5,2392.0,Delhi,Electronics
Product_42,2024-01-26,10,126.21,1262.1,Chennai,Beauty
Product_48,2024-05-21,17,157.83,2683.11,Delhi,Groceries
Product_36,2024-06-23,12,95.23,1142.76,Mumbai,Beauty
Product_15,2024-06-13,12,391.63,4699.56,Hyderabad,Groceries
Product_22,2024-01-13,8,463.24,3705.92,Mumbai,Stationery
Product_49,2024-03-11,14,137.72,1928.08,Mumbai,Beauty
Product_43,2024-04-09,19,432.67,8220.73,Delhi,Fashion
Product_47,2024-04-19,1,354.18,354.18,Mumbai,Electronics
Product_32,2024-06-12,2,429.0,858.0,Chennai,Fashion
Product_16,2024-02-09,8,405.07,3240.56,Delhi,Stationery
Product_46,2024-05-27,10,85.4,854.0,Hyderabad,Groceries
Product_46,2024-02-10,15,127.45,1911.75,Mumbai,Stationery
Product_6,2024-03-21,9,108.62,977.58,Hyderabad,Electronics
Product_50,2024-04-28,3,411.61,1234.83,Hyderabad,Fashion
Product_16,2024-03-28,12,97.72,1172.64,Delhi,Stationery
Product_24,2024-02-12,17,333.14,5663.38,Delhi,Stationery
Product_34,2024-01-23,4,338.93,1355.72,Hyderabad,Electronics
Product_27,2024-01-29,17,448.4,7622.8,Delhi,Groceries
Product_1,2024-04-07,5,164.83,824.15,Bangalore,Electronics
Product_9,2024-03-23,3,341.08,1023.24,Bangalore,Stationery
Product_6,2024-02-08,17,179.44,3050.48,Bangalore,Stationery
Product_22,2024-02-26,1,437.87,437.87,Hyderabad,Electronics
Product_12,2024-03-20,17,255.9,4350.3,Chennai,Beauty
Product_24,2024-03-18,18,497.89,8962.02,Hyderabad,Electronics
Product_16,2024-02-15,12,457.85,5494.2,Bangalore,Electronics
Product_1,2024-02-22,4,294.53,1178.12,Mumbai,Groceries
Product_36,2024-05-09,17,223.23,3794.91,Delhi,Groceries
